STLKEY,sample_code,fish_number,species_name,sample_month,sample_day,sample_year,project_code,data_type_code,fish_length,length_type_name,weight_gm,sex_name,maturity,tag_number,ovaries_number,best_age,age_1,age_2,age_3,age_readability_code
20090450,410129-R-09002,53,Yelloweye Rockfish,7,10,2009,IPHC,R,55,Fork length,3025,Female,1,NA,NA,30,30,30,NA,2
20090446,410129-R-09002,54,Yelloweye Rockfish,7,10,2009,IPHC,R,58,Fork length,3375,Male,1,NA,NA,34,35,34,NA,2
20090445,410129-R-09002,55,Yelloweye Rockfish,7,10,2009,IPHC,R,51,Fork length,2475,Male,1,NA,NA,26,35,26,NA,2
20090446,410129-R-09002,56,Yelloweye Rockfish,7,10,2009,IPHC,R,64,Fork length,5420,Female,1,NA,NA,50,52,50,NA,2
20090438,410129-R-09002,57,Yelloweye Rockfish,7,10,2009,IPHC,R,57,Fork length,3060,Male,1,NA,NA,30,35,30,NA,2
20090447,410129-R-09002,58,Yelloweye Rockfish,7,10,2009,IPHC,R,50,Fork length,2265,Female,1,NA,NA,26,27,26,NA,2
20090443,410129-R-09002,59,Yelloweye Rockfish,7,10,2009,IPHC,R,67,Fork length,5575,Female,1,NA,NA,56,64,56,NA,2
20090441,410129-R-09002,6,Yelloweye Rockfish,7,10,2009,IPHC,R,54,Fork length,3000,Male,1,NA,NA,28,30,28,NA,2
20090443,410129-R-09002,60,Yelloweye Rockfish,7,10,2009,IPHC,R,50,Fork length,2535,Female,1,NA,NA,24,25,24,NA,2
20090443,410129-R-09002,61,Yelloweye Rockfish,7,10,2009,IPHC,R,55,Fork length,2980,Male,1,NA,NA,37,38,37,NA,2
20090445,410129-R-09002,62,Yelloweye Rockfish,7,10,2009,IPHC,R,66,Fork length,5300,Female,1,NA,NA,82,86,82,NA,2
20090445,410129-R-09002,63,Yelloweye Rockfish,7,10,2009,IPHC,R,65,Fork length,5165,Male,1,NA,NA,75,74,75,NA,2
20090445,410129-R-09002,64,Yelloweye Rockfish,7,10,2009,IPHC,R,58,Fork length,3405,Male,1,NA,NA,30,29,30,NA,2
20090445,410129-R-09002,65,Yelloweye Rockfish,7,10,2009,IPHC,R,55,Fork length,3055,Male,1,NA,NA,26,27,26,NA,2
20090438,410129-R-09002,66,Yelloweye Rockfish,7,10,2009,IPHC,R,52,Fork length,2410,Male,1,NA,NA,23,24,23,NA,2
20090438,410129-R-09002,67,Yelloweye Rockfish,7,10,2009,IPHC,R,55,Fork length,2940,Female,1,NA,NA,30,30,30,NA,2
20090445,410129-R-09002,68,Yelloweye Rockfish,7,10,2009,IPHC,R,61,Fork length,4505,Male,1,NA,NA,56,61,56,NA,2
20090438,410129-R-09002,69,Yelloweye Rockfish,7,10,2009,IPHC,R,53,Fork length,2905,Male,1,NA,NA,33,30,33,NA,2
20090438,410129-R-09002,7,Yelloweye Rockfish,7,10,2009,IPHC,R,52,Fork length,2660,Female,1,NA,NA,27,27,27,NA,2
20090439,410129-R-09002,70,Yelloweye Rockfish,7,10,2009,IPHC,R,64,Fork length,4510,Female,1,NA,NA,90,97,90,NA,2
20090444,410129-R-09002,71,Yelloweye Rockfish,7,10,2009,IPHC,R,50,Fork length,2290,Female,1,NA,NA,24,26,24,NA,2
20090445,410129-R-09002,72,Yelloweye Rockfish,7,10,2009,IPHC,R,48,Fork length,2210,Male,1,NA,NA,27,38,27,NA,2
20090445,410129-R-09002,73,Yelloweye Rockfish,7,10,2009,IPHC,R,51,Fork length,2445,Female,1,NA,NA,29,29,29,NA,2
20090438,410129-R-09002,74,Yelloweye Rockfish,7,10,2009,IPHC,R,48,Fork length,2165,Female,1,NA,NA,22,25,22,NA,2
20090438,410129-R-09002,75,Yelloweye Rockfish,7,10,2009,IPHC,R,53,Fork length,2725,Male,1,NA,NA,28,33,28,NA,3
20090441,410129-R-09002,76,Yelloweye Rockfish,7,10,2009,IPHC,R,46,Fork length,2005,Female,1,NA,NA,23,28,23,NA,2
20090439,410129-R-09002,77,Yelloweye Rockfish,7,10,2009,IPHC,R,52,Fork length,2675,Male,1,NA,NA,25,28,25,NA,2
20090435,410129-R-09002,78,Yelloweye Rockfish,7,10,2009,IPHC,R,48,Fork length,1820,Male,0,NA,NA,29,29,29,NA,2
20090438,410129-R-09002,79,Yelloweye Rockfish,7,10,2009,IPHC,R,53,Fork length,2870,Female,1,NA,NA,32,45,32,NA,2
20090441,410129-R-09002,8,Yelloweye Rockfish,7,10,2009,IPHC,R,58,Fork length,3770,Female,1,NA,NA,49,54,49,NA,2
20090445,410129-R-09002,80,Yelloweye Rockfish,7,10,2009,IPHC,R,50,Fork length,2565,Female,1,NA,NA,24,25,24,NA,2
20090439,410129-R-09002,81,Yelloweye Rockfish,7,10,2009,IPHC,R,58,Fork length,3430,Male,1,NA,NA,41,43,41,NA,2
20090435,410129-R-09002,82,Yelloweye Rockfish,7,10,2009,IPHC,R,65,Fork length,5100,Male,1,NA,NA,54,56,54,NA,2
20090446,410129-R-09002,83,Yelloweye Rockfish,7,10,2009,IPHC,R,55,Fork length,3140,Female,1,NA,NA,28,29,28,NA,2
20090438,410129-R-09002,84,Yelloweye Rockfish,7,10,2009,IPHC,R,61,Fork length,4180,Female,1,NA,NA,54,54,54,NA,2
20090438,410129-R-09002,85,Yelloweye Rockfish,7,10,2009,IPHC,R,59,Fork length,4015,Male,1,NA,NA,35,35,35,NA,2
20090438,410129-R-09002,86,Yelloweye Rockfish,7,10,2009,IPHC,R,62,Fork length,4490,Female,1,NA,NA,69,74,69,NA,2
20090438,410129-R-09002,87,Yelloweye Rockfish,7,10,2009,IPHC,R,61,Fork length,4410,Female,1,NA,NA,40,40,40,NA,2
20090438,410129-R-09002,88,Yelloweye Rockfish,7,10,2009,IPHC,R,60,Fork length,3810,Male,1,NA,NA,30,37,30,NA,2
20090438,410129-R-09002,89,Yelloweye Rockfish,7,10,2009,IPHC,R,51,Fork length,2535,Male,1,NA,NA,28,33,28,NA,2
20090435,410129-R-09002,9,Yelloweye Rockfish,7,10,2009,IPHC,R,61,Fork length,4085,Male,1,NA,NA,37,36,37,NA,2
20090435,410129-R-09002,90,Yelloweye Rockfish,7,10,2009,IPHC,R,61,Fork length,4070,Male,1,NA,NA,35,52,35,NA,2
20090436,410129-R-09002,91,Yelloweye Rockfish,7,10,2009,IPHC,R,63,Fork length,4535,Female,1,NA,NA,67,76,67,NA,2
20090438,410129-R-09002,92,Yelloweye Rockfish,7,10,2009,IPHC,R,56,Fork length,3055,Male,1,NA,NA,25,27,25,NA,2
20090444,410129-R-09002,93,Yelloweye Rockfish,7,10,2009,IPHC,R,46,Fork length,2005,Male,0,NA,NA,12,16,12,NA,2
20090438,410129-R-09002,94,Yelloweye Rockfish,7,10,2009,IPHC,R,55,Fork length,3125,Male,1,NA,NA,26,27,26,NA,2
20090439,410129-R-09002,95,Yelloweye Rockfish,7,10,2009,IPHC,R,55,Fork length,3240,Male,1,NA,NA,31,28,31,NA,2
20090438,410129-R-09002,96,Yelloweye Rockfish,7,10,2009,IPHC,R,52,Fork length,2605,Male,1,NA,NA,24,28,24,NA,2
20090435,410129-R-09002,97,Yelloweye Rockfish,7,10,2009,IPHC,R,57,Fork length,3525,Male,1,NA,NA,33,32,33,NA,2
20090439,410129-R-09002,98,Yelloweye Rockfish,7,10,2009,IPHC,R,53,Fork length,2680,Male,1,NA,NA,29,29,29,NA,2
20090438,410129-R-09002,99,Yelloweye Rockfish,7,10,2009,IPHC,R,51,Fork length,2600,Male,1,NA,NA,22,23,22,NA,2
20090761,410129-R-09003,1,Yelloweye Rockfish,7,19,2009,IPHC,R,52,Fork length,2554,Male,0,NA,NA,30,29,30,NA,2
20090775,410129-R-09004,1,Yelloweye Rockfish,7,28,2009,IPHC,R,49,Fork length,2430,Male,1,NA,NA,20,22,20,NA,2
20090837,410129-R-09004,10,Yelloweye Rockfish,7,28,2009,IPHC,R,48,Fork length,2100,Male,0,NA,NA,25,25,25,NA,2
20090836,410129-R-09004,11,Yelloweye Rockfish,7,28,2009,IPHC,R,53,Fork length,2855,Female,1,NA,NA,22,27,22,NA,2
20090837,410129-R-09004,12,Yelloweye Rockfish,7,28,2009,IPHC,R,47,Fork length,2275,Female,1,NA,NA,34,41,34,NA,2
20090837,410129-R-09004,13,Yelloweye Rockfish,7,28,2009,IPHC,R,53,Fork length,2990,Male,1,NA,NA,24,28,24,NA,2
20090837,410129-R-09004,14,Yelloweye Rockfish,7,28,2009,IPHC,R,48,Fork length,2150,Male,1,NA,NA,24,28,24,NA,2
20090837,410129-R-09004,15,Yelloweye Rockfish,7,28,2009,IPHC,R,52,Fork length,2710,Male,1,NA,NA,33,33,33,NA,2
20090837,410129-R-09004,16,Yelloweye Rockfish,7,28,2009,IPHC,R,48,Fork length,2185,Male,1,NA,NA,22,26,22,NA,2
20090837,410129-R-09004,17,Yelloweye Rockfish,7,28,2009,IPHC,R,50,Fork length,2335,Male,1,NA,NA,24,25,24,NA,2
20090788,410129-R-09004,2,Yelloweye Rockfish,7,28,2009,IPHC,R,53,Fork length,1280,Unknown,NA,NA,NA,35,34,35,NA,2
20090788,410129-R-09004,3,Yelloweye Rockfish,7,28,2009,IPHC,R,43,Fork length,1465,Female,1,NA,NA,21,21,21,NA,2
20090788,410129-R-09004,4,Yelloweye Rockfish,7,28,2009,IPHC,R,52,Fork length,2460,Female,1,NA,NA,46,46,NA,NA,2
20090775,410129-R-09004,5,Yelloweye Rockfish,7,28,2009,IPHC,R,52,Fork length,2995,Female,1,NA,NA,24,25,24,NA,2
20090775,410129-R-09004,6,Yelloweye Rockfish,7,28,2009,IPHC,R,56,Fork length,3325,Male,1,NA,NA,26,28,26,NA,2
20090837,410129-R-09004,7,Yelloweye Rockfish,7,28,2009,IPHC,R,54,Fork length,2875,Male,1,NA,NA,33,34,33,NA,2
20090837,410129-R-09004,8,Yelloweye Rockfish,7,28,2009,IPHC,R,52,Fork length,2800,Male,1,NA,NA,22,26,22,NA,2
20090837,410129-R-09004,9,Yelloweye Rockfish,7,28,2009,IPHC,R,49,Fork length,2235,Male,1,NA,NA,26,27,26,NA,2
20090846,410129-R-09005,1,Yelloweye Rockfish,8,6,2009,IPHC,R,49,Fork length,2460,Male,1,NA,NA,22,22,22,NA,2
20090845,410129-R-09005,10,Yelloweye Rockfish,8,6,2009,IPHC,R,61,Fork length,4765,Male,1,NA,NA,53,52,53,NA,3
20090846,410129-R-09005,11,Yelloweye Rockfish,8,6,2009,IPHC,R,47,Fork length,1660,Male,0,NA,NA,17,17,17,NA,2
20090846,410129-R-09005,12,Yelloweye Rockfish,8,6,2009,IPHC,R,56,Fork length,3410,Female,1,NA,NA,47,51,47,NA,2
20090846,410129-R-09005,13,Yelloweye Rockfish,8,6,2009,IPHC,R,54,Fork length,3355,Male,1,NA,NA,34,36,34,NA,2
20090846,410129-R-09005,14,Yelloweye Rockfish,8,6,2009,IPHC,R,47,Fork length,1985,Female,1,NA,NA,25,27,25,NA,2
20090845,410129-R-09005,15,Yelloweye Rockfish,8,6,2009,IPHC,R,51,Fork length,2575,Male,1,NA,NA,26,26,26,NA,2
20090845,410129-R-09005,16,Yelloweye Rockfish,8,6,2009,IPHC,R,45,Fork length,1710,Female,1,NA,NA,27,25,27,NA,2
20090845,410129-R-09005,17,Yelloweye Rockfish,8,6,2009,IPHC,R,57,Fork length,3270,Male,1,NA,NA,32,40,32,NA,3
20090845,410129-R-09005,18,Yelloweye Rockfish,8,6,2009,IPHC,R,64,Fork length,5290,Female,1,NA,NA,58,56,58,NA,2
20090846,410129-R-09005,19,Yelloweye Rockfish,8,6,2009,IPHC,R,58,Fork length,3685,Male,1,NA,NA,42,41,42,NA,2
20090845,410129-R-09005,2,Yelloweye Rockfish,8,6,2009,IPHC,R,47,Fork length,1840,Female,1,NA,NA,17,19,17,NA,2
20090845,410129-R-09005,20,Yelloweye Rockfish,8,6,2009,IPHC,R,63,Fork length,4970,Male,1,NA,NA,59,57,59,NA,2
20090845,410129-R-09005,21,Yelloweye Rockfish,8,6,2009,IPHC,R,53,Fork length,2800,Male,1,NA,NA,37,38,37,NA,2
20090846,410129-R-09005,22,Yelloweye Rockfish,8,6,2009,IPHC,R,53,Fork length,3040,Female,1,NA,NA,34,36,34,NA,2
20090846,410129-R-09005,23,Yelloweye Rockfish,8,6,2009,IPHC,R,48,Fork length,2080,Female,1,NA,NA,27,28,27,NA,2
20090845,410129-R-09005,24,Yelloweye Rockfish,8,6,2009,IPHC,R,51,Fork length,2490,Male,1,NA,NA,25,25,25,NA,2
20090845,410129-R-09005,25,Yelloweye Rockfish,8,6,2009,IPHC,R,46,Fork length,1725,Female,1,NA,NA,22,24,22,NA,2
20090845,410129-R-09005,26,Yelloweye Rockfish,8,6,2009,IPHC,R,49,Fork length,2280,Female,1,NA,NA,32,33,32,NA,2
20090846,410129-R-09005,27,Yelloweye Rockfish,8,6,2009,IPHC,R,54,Fork length,3205,Male,1,NA,NA,35,31,35,NA,2
20090846,410129-R-09005,28,Yelloweye Rockfish,8,6,2009,IPHC,R,57,Fork length,3395,Male,1,NA,NA,37,45,37,NA,2
20090845,410129-R-09005,29,Yelloweye Rockfish,8,6,2009,IPHC,R,51,Fork length,2725,Female,1,NA,NA,29,28,29,NA,2
20090845,410129-R-09005,3,Yelloweye Rockfish,8,6,2009,IPHC,R,48,Fork length,2060,Male,1,NA,NA,26,26,26,NA,2
20090845,410129-R-09005,30,Yelloweye Rockfish,8,6,2009,IPHC,R,62,Fork length,4715,Male,1,NA,NA,56,57,56,NA,2
20090846,410129-R-09005,31,Yelloweye Rockfish,8,6,2009,IPHC,R,46,Fork length,1900,Female,1,NA,NA,22,22,22,NA,2
20090846,410129-R-09005,32,Yelloweye Rockfish,8,6,2009,IPHC,R,51,Fork length,2640,Male,1,NA,NA,28,28,28,NA,2
20090845,410129-R-09005,33,Yelloweye Rockfish,8,6,2009,IPHC,R,51,Fork length,2880,Male,1,NA,NA,29,29,29,NA,2
20090845,410129-R-09005,34,Yelloweye Rockfish,8,6,2009,IPHC,R,47,Fork length,2265,Female,1,NA,NA,30,29,30,NA,2
20090846,410129-R-09005,35,Yelloweye Rockfish,8,6,2009,IPHC,R,46,Fork length,1940,Female,1,NA,NA,23,24,23,NA,2
20090855,410129-R-09005,36,Yelloweye Rockfish,8,6,2009,IPHC,R,53,Fork length,2640,Female,7,NA,NA,26,26,26,NA,2
20090855,410129-R-09005,37,Yelloweye Rockfish,8,6,2009,IPHC,R,59,Fork length,3800,Male,7,NA,NA,24,28,24,NA,2
20090855,410129-R-09005,38,Yelloweye Rockfish,8,6,2009,IPHC,R,45,Fork length,1660,Female,7,NA,NA,17,17,NA,NA,2
20090855,410129-R-09005,39,Yelloweye Rockfish,8,6,2009,IPHC,R,55,Fork length,3140,Male,7,NA,NA,26,26,26,NA,2
20090846,410129-R-09005,4,Yelloweye Rockfish,8,6,2009,IPHC,R,53,Fork length,2850,Female,1,NA,NA,36,39,36,NA,2
20090855,410129-R-09005,40,Yelloweye Rockfish,8,6,2009,IPHC,R,41,Fork length,1260,Male,2,NA,NA,16,16,16,NA,2
20090846,410129-R-09005,5,Yelloweye Rockfish,8,6,2009,IPHC,R,53,Fork length,2845,Female,1,NA,NA,39,39,39,NA,2
20090845,410129-R-09005,6,Yelloweye Rockfish,8,6,2009,IPHC,R,50,Fork length,2190,Male,1,NA,NA,26,26,26,NA,2
20090845,410129-R-09005,7,Yelloweye Rockfish,8,6,2009,IPHC,R,43,Fork length,1535,Male,0,NA,NA,19,20,19,NA,2
20090846,410129-R-09005,8,Yelloweye Rockfish,8,6,2009,IPHC,R,54,Fork length,2925,Female,1,NA,NA,33,33,33,NA,2
20090845,410129-R-09005,9,Yelloweye Rockfish,8,6,2009,IPHC,R,50,Fork length,2365,Female,1,NA,NA,30,30,30,NA,2
20100421,410129-R-10001,1,Yelloweye Rockfish,7,8,2010,IPHC,R,57,Fork length,3285,Male,1,NA,NA,30,30,30,NA,2
20100421,410129-R-10001,10,Yelloweye Rockfish,7,8,2010,IPHC,R,55,Fork length,3070,Male,1,NA,NA,28,27,28,NA,2
20100419,410129-R-10001,11,Yelloweye Rockfish,7,8,2010,IPHC,R,61,Fork length,4685,Male,1,NA,NA,51,51,51,NA,3
20100421,410129-R-10001,12,Yelloweye Rockfish,7,8,2010,IPHC,R,66,Fork length,5535,Female,1,NA,NA,73,86,73,NA,2
20100421,410129-R-10001,13,Yelloweye Rockfish,7,8,2010,IPHC,R,60,Fork length,4355,Male,1,NA,NA,38,40,38,NA,2
20100419,410129-R-10001,14,Yelloweye Rockfish,7,8,2010,IPHC,R,48,Fork length,3530,Male,1,NA,NA,30,30,30,NA,2
20100421,410129-R-10001,15,Yelloweye Rockfish,7,8,2010,IPHC,R,64,Fork length,5465,Female,1,NA,NA,71,73,71,NA,2
20100421,410129-R-10001,16,Yelloweye Rockfish,7,8,2010,IPHC,R,56,Fork length,3695,Male,1,NA,NA,29,28,29,NA,2
20100419,410129-R-10001,17,Yelloweye Rockfish,7,8,2010,IPHC,R,60,Fork length,4170,Male,1,NA,NA,37,44,37,NA,3
20100419,410129-R-10001,18,Yelloweye Rockfish,7,8,2010,IPHC,R,63,Fork length,4670,Male,NA,NA,NA,39,47,39,NA,2
20100421,410129-R-10001,19,Yelloweye Rockfish,7,8,2010,IPHC,R,56,Fork length,3250,Female,NA,NA,NA,24,32,24,NA,2
20100421,410129-R-10001,2,Yelloweye Rockfish,7,8,2010,IPHC,R,55,Fork length,3060,Male,1,NA,NA,29,29,29,NA,2
20100421,410129-R-10001,20,Yelloweye Rockfish,7,8,2010,IPHC,R,60,Fork length,3675,Male,NA,NA,NA,29,28,29,NA,2
20100421,410129-R-10001,21,Yelloweye Rockfish,7,8,2010,IPHC,R,60,Fork length,3875,Male,NA,NA,NA,42,44,42,NA,3
20100419,410129-R-10001,22,Yelloweye Rockfish,7,8,2010,IPHC,R,62,Fork length,5430,Female,NA,NA,NA,87,101,87,NA,2
20100417,410129-R-10001,23,Yelloweye Rockfish,7,8,2010,IPHC,R,53,Fork length,3260,Male,NA,NA,NA,33,39,33,NA,3
20100421,410129-R-10001,24,Yelloweye Rockfish,7,8,2010,IPHC,R,53,Fork length,2360,Male,NA,NA,NA,39,42,39,NA,2
20100421,410129-R-10001,25,Yelloweye Rockfish,7,8,2010,IPHC,R,51,Fork length,2620,Female,NA,NA,NA,30,39,30,NA,2
20100421,410129-R-10001,26,Yelloweye Rockfish,7,8,2010,IPHC,R,57,Fork length,3110,Female,NA,NA,NA,31,34,31,NA,2
20100420,410129-R-10001,27,Yelloweye Rockfish,7,8,2010,IPHC,R,56,Fork length,2095,Female,NA,NA,NA,21,24,21,NA,2
20100421,410129-R-10001,3,Yelloweye Rockfish,7,8,2010,IPHC,R,43,Fork length,1455,Female,1,NA,NA,14,14,14,NA,2
20100421,410129-R-10001,4,Yelloweye Rockfish,7,8,2010,IPHC,R,53,Fork length,2460,Female,1,NA,NA,22,24,22,NA,2
20100421,410129-R-10001,5,Yelloweye Rockfish,7,8,2010,IPHC,R,59,Fork length,3610,Male,1,NA,NA,31,28,31,NA,2
20100419,410129-R-10001,6,Yelloweye Rockfish,7,8,2010,IPHC,R,58,Fork length,3535,Female,1,NA,NA,32,20,32,NA,3
20100421,410129-R-10001,7,Yelloweye Rockfish,7,8,2010,IPHC,R,48,Fork length,1900,Female,1,NA,NA,22,17,22,NA,2
20100421,410129-R-10001,8,Yelloweye Rockfish,7,8,2010,IPHC,R,59,Fork length,3790,Male,1,NA,NA,41,39,41,NA,2
20100421,410129-R-10001,9,Yelloweye Rockfish,7,8,2010,IPHC,R,59,Fork length,3950,Male,1,NA,NA,44,43,44,NA,2
20100669,410129-R-10002,1,Yelloweye Rockfish,7,23,2010,IPHC,R,61,Fork length,3200,Male,1,NA,NA,34,38,34,NA,2
20100669,410129-R-10002,2,Yelloweye Rockfish,7,23,2010,IPHC,R,52,Fork length,2560,Female,1,NA,NA,27,21,27,NA,3
20100669,410129-R-10002,3,Yelloweye Rockfish,7,23,2010,IPHC,R,50,Fork length,NA,,NA,NA,NA,24,35,24,NA,2
20100824,410129-R-10003,1,Yelloweye Rockfish,7,30,2010,IPHC,R,61,Fork length,4320,Male,1,NA,NA,47,51,47,NA,2
20100824,410129-R-10003,2,Yelloweye Rockfish,7,30,2010,IPHC,R,53,Fork length,2320,Male,1,NA,NA,30,26,30,NA,2
20100822,410129-R-10003,3,Yelloweye Rockfish,7,30,2010,IPHC,R,57,Fork length,3490,Female,1,NA,NA,31,35,31,NA,2
20100824,410129-R-10003,4,Yelloweye Rockfish,7,30,2010,IPHC,R,57,Fork length,3730,Male,1,NA,NA,39,44,39,NA,2
20100833,410129-R-10004,1,Yelloweye Rockfish,8,6,2010,IPHC,R,57,Fork length,3990,Male,1,NA,NA,53,67,53,NA,2
20100833,410129-R-10004,10,Yelloweye Rockfish,8,6,2010,IPHC,R,59,Fork length,4240,Male,1,NA,NA,51,53,51,NA,3
20100833,410129-R-10004,11,Yelloweye Rockfish,8,6,2010,IPHC,R,47,Fork length,1880,Female,1,NA,NA,31,30,31,NA,2
20100834,410129-R-10004,12,Yelloweye Rockfish,8,6,2010,IPHC,R,49,Fork length,2110,Female,1,NA,NA,32,33,32,NA,2
20100834,410129-R-10004,13,Yelloweye Rockfish,8,6,2010,IPHC,R,48,Fork length,2370,Male,1,NA,NA,28,28,28,NA,2
20100833,410129-R-10004,14,Yelloweye Rockfish,8,6,2010,IPHC,R,62,Fork length,4460,Male,1,NA,NA,57,68,57,NA,2
20100833,410129-R-10004,15,Yelloweye Rockfish,8,6,2010,IPHC,R,48,Fork length,2290,Female,1,NA,NA,26,27,26,NA,2
20100834,410129-R-10004,16,Yelloweye Rockfish,8,6,2010,IPHC,R,46,Fork length,1800,Female,1,NA,NA,17,16,17,NA,2
20100833,410129-R-10004,17,Yelloweye Rockfish,8,6,2010,IPHC,R,50,Fork length,2650,Female,1,NA,NA,37,39,37,NA,2
20100833,410129-R-10004,18,Yelloweye Rockfish,8,6,2010,IPHC,R,49,Fork length,2100,Male,1,NA,NA,25,26,25,NA,2
20100831,410129-R-10004,19,Yelloweye Rockfish,8,6,2010,IPHC,R,59,Fork length,3580,Male,1,NA,NA,62,67,62,NA,2
20100831,410129-R-10004,2,Yelloweye Rockfish,8,6,2010,IPHC,R,54,Fork length,2880,Male,1,NA,NA,40,47,40,NA,2
20100833,410129-R-10004,20,Yelloweye Rockfish,8,6,2010,IPHC,R,54,Fork length,2970,Male,1,NA,NA,28,30,28,NA,3
20100833,410129-R-10004,21,Yelloweye Rockfish,8,6,2010,IPHC,R,54,Fork length,3110,Male,1,NA,NA,34,35,34,NA,2
20100833,410129-R-10004,22,Yelloweye Rockfish,8,6,2010,IPHC,R,50,Fork length,2390,Male,1,NA,NA,21,18,21,NA,2
20100831,410129-R-10004,23,Yelloweye Rockfish,8,6,2010,IPHC,R,52,Fork length,2750,Female,1,NA,NA,39,44,39,NA,2
20100833,410129-R-10004,24,Yelloweye Rockfish,8,6,2010,IPHC,R,49,Fork length,2520,Male,1,NA,NA,25,24,25,NA,2
20100831,410129-R-10004,25,Yelloweye Rockfish,8,6,2010,IPHC,R,48,Fork length,2090,Male,1,NA,NA,25,26,25,NA,2
20100833,410129-R-10004,26,Yelloweye Rockfish,8,6,2010,IPHC,R,53,Fork length,2870,Male,1,NA,NA,35,34,35,NA,2
20100834,410129-R-10004,27,Yelloweye Rockfish,8,6,2010,IPHC,R,48,Fork length,2340,Female,1,NA,NA,26,28,26,NA,2
20100833,410129-R-10004,28,Yelloweye Rockfish,8,6,2010,IPHC,R,48,Fork length,2430,Female,1,NA,NA,29,29,29,NA,2
20100833,410129-R-10004,29,Yelloweye Rockfish,8,6,2010,IPHC,R,50,Fork length,2010,Male,1,NA,NA,27,29,27,NA,2
20100833,410129-R-10004,3,Yelloweye Rockfish,8,6,2010,IPHC,R,48,Fork length,2180,Male,1,NA,NA,26,25,26,NA,2
20100834,410129-R-10004,30,Yelloweye Rockfish,8,6,2010,IPHC,R,54,Fork length,3550,Male,1,NA,NA,37,38,37,NA,2
20100837,410129-R-10004,31,Yelloweye Rockfish,8,6,2010,IPHC,R,42,Fork length,1540,Male,0,NA,NA,15,14,15,NA,2
20100834,410129-R-10004,32,Yelloweye Rockfish,8,6,2010,IPHC,R,56,Fork length,3570,Female,1,NA,NA,36,38,36,NA,2
20100833,410129-R-10004,33,Yelloweye Rockfish,8,6,2010,IPHC,R,51,Fork length,2630,Male,1,NA,NA,35,40,35,NA,2
20100831,410129-R-10004,34,Yelloweye Rockfish,8,6,2010,IPHC,R,47,Fork length,1880,Female,1,NA,NA,22,22,22,NA,2
20100837,410129-R-10004,35,Yelloweye Rockfish,8,6,2010,IPHC,R,47,Fork length,1990,Female,1,NA,NA,18,19,18,NA,2
20100834,410129-R-10004,36,Yelloweye Rockfish,8,6,2010,IPHC,R,46,Fork length,2070,Female,1,NA,NA,27,27,27,NA,3
20100833,410129-R-10004,37,Yelloweye Rockfish,8,6,2010,IPHC,R,53,Fork length,3000,Male,1,NA,NA,36,36,36,NA,2
20100834,410129-R-10004,38,Yelloweye Rockfish,8,6,2010,IPHC,R,52,Fork length,2780,Female,1,NA,NA,31,32,31,NA,2
20100834,410129-R-10004,39,Yelloweye Rockfish,8,6,2010,IPHC,R,46,Fork length,1960,Male,1,NA,NA,23,25,23,NA,2
20100833,410129-R-10004,4,Yelloweye Rockfish,8,6,2010,IPHC,R,58,Fork length,4030,Female,1,NA,NA,66,66,66,NA,2
20100833,410129-R-10004,40,Yelloweye Rockfish,8,6,2010,IPHC,R,46,Fork length,1760,Male,1,NA,NA,18,17,18,NA,2
20100833,410129-R-10004,41,Yelloweye Rockfish,8,6,2010,IPHC,R,50,Fork length,2330,Male,1,NA,NA,29,23,29,NA,2
20100833,410129-R-10004,42,Yelloweye Rockfish,8,6,2010,IPHC,R,44,Fork length,1560,Female,1,NA,NA,24,23,24,NA,2
20100834,410129-R-10004,43,Yelloweye Rockfish,8,6,2010,IPHC,R,52,Fork length,2940,Male,1,NA,NA,28,27,28,NA,2
20100833,410129-R-10004,44,Yelloweye Rockfish,8,6,2010,IPHC,R,60,Fork length,3750,Male,1,NA,NA,35,34,35,NA,2
20100831,410129-R-10004,45,Yelloweye Rockfish,8,6,2010,IPHC,R,45,Fork length,1660,Female,1,NA,NA,28,25,28,NA,2
20100831,410129-R-10004,46,Yelloweye Rockfish,8,6,2010,IPHC,R,52,Fork length,2650,Male,1,NA,NA,40,40,40,NA,2
20100833,410129-R-10004,47,Yelloweye Rockfish,8,6,2010,IPHC,R,42,Fork length,1390,Male,0,NA,NA,15,14,15,NA,2
20100834,410129-R-10004,48,Yelloweye Rockfish,8,6,2010,IPHC,R,48,Fork length,2220,Female,1,NA,NA,26,28,26,NA,2
20100831,410129-R-10004,49,Yelloweye Rockfish,8,6,2010,IPHC,R,53,Fork length,2860,Female,1,NA,NA,41,49,41,NA,2
20100834,410129-R-10004,5,Yelloweye Rockfish,8,6,2010,IPHC,R,53,Fork length,2980,Male,1,NA,NA,30,34,30,NA,2
20100834,410129-R-10004,50,Yelloweye Rockfish,8,6,2010,IPHC,R,56,Fork length,3560,Male,1,NA,NA,38,40,38,NA,2
20100834,410129-R-10004,51,Yelloweye Rockfish,8,6,2010,IPHC,R,53,Fork length,2890,Male,1,NA,NA,25,25,25,NA,1
20100834,410129-R-10004,52,Yelloweye Rockfish,8,6,2010,IPHC,R,40,Fork length,1210,Female,0,NA,NA,18,17,18,NA,2
20100837,410129-R-10004,53,Yelloweye Rockfish,8,6,2010,IPHC,R,39,Fork length,1330,Female,1,NA,NA,20,21,20,NA,2
