BDS sample code,BDS fish number,YearTag,sample_year,fish_length_cm,sex_name,weight_gm,maturity,STLKEY,Station,IPHC Charter Region,Lat - Grid target,Lon - Grid target,AvgDepth (fm),cmnnme,ConversionComments,Bait
410129-R-22004,1,2022223,2022,47,Female,1705,1.2,20220157,1517,Washington (incl. NW Oregon waters),48.3332,-124.8833,110,Yelloweye Rockfish,,Chum
410129-R-22004,2,2022222,2022,47,Male,1970,1.2,20220157,1517,Washington (incl. NW Oregon waters),48.3332,-124.8833,110,Yelloweye Rockfish,,Chum
410129-R-22004,8,2022218,2022,63,Female,4845,4,20220157,1517,Washington (incl. NW Oregon waters),48.3332,-124.8833,110,Yelloweye Rockfish,,Chum
410129-R-22004,3,2022276,2022,55,Male,2790,2,20220161,1072,Washington (incl. NW Oregon waters),47.5,-124.8833,91,Yelloweye Rockfish,,Chum
410129-R-22004,4,2022224,2022,59,Female,3705,4,20220161,1072,Washington (incl. NW Oregon waters),47.5,-124.8833,91,Yelloweye Rockfish,,Chum
410129-R-22004,5,2022278,2022,53,Female,2855,5,20220161,1072,Washington (incl. NW Oregon waters),47.5,-124.8833,91,Yelloweye Rockfish,,Chum
410129-R-22004,6,2022281,2022,49,Female,2280,2,20220161,1072,Washington (incl. NW Oregon waters),47.5,-124.8833,91,Yelloweye Rockfish,,Chum
410129-R-22004,7,2022225,2022,55,Male,3230,5,20220161,1072,Washington (incl. NW Oregon waters),47.5,-124.8833,91,Yelloweye Rockfish,,Chum
410129-R-22004,9,2022279,2022,45,Female,1765,2,20220161,1072,Washington (incl. NW Oregon waters),47.5,-124.8833,91,Yelloweye Rockfish,,Chum
410129-R-22004,10,2022277,2022,44,Male,1475,1.2,20220161,1072,Washington (incl. NW Oregon waters),47.5,-124.8833,91,Yelloweye Rockfish,,Chum
410129-R-22004,11,2022280,2022,45,Male,1615,1.2,20220161,1072,Washington (incl. NW Oregon waters),47.5,-124.8833,91,Yelloweye Rockfish,,Chum
410129-C-22037,75,2022284,2022,57,Female,3719.46,,20220232,1034,Oregon (S. of 45 Deg 20 Min),44.8333,-124.1833,45,Yelloweye Rockfish,,Chum
410129-C-22037,2,2022304,2022,51,Male,2676.19,,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,3,2022309,2022,53,Male,3492.66,,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,8,2022295,2022,58,Male,3674.1,,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,10,2022305,2022,53,Male,3356.58,,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,11,2022301,2022,52,Male,2676.19,,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,13,2022303,2022,56,Male,3356.58,,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,17,2022306,2022,50,Female,2585.48,,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,37,2022307,2022,51,Female,2630.84,6,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,42,2022302,2022,50,Female,2812.27,,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,45,2022299,2022,50,Female,2630.84,,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,63,2022310,2022,50,Female,2313.32,,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,65,2022296,2022,54,Female,3039.07,,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,70,2022298,2022,53,Male,3129.79,,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,72,2022308,2022,50,Female,2540.12,,20220240,1027,Oregon (S. of 45 Deg 20 Min),44.3333,-124.6667,53,Yelloweye Rockfish,,Chum
410129-C-22037,6,2022317,2022,57,Female,3810.18,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,12,2022191,2022,50,Male,2358.68,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,15,2022194,2022,55,Male,3311.22,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,16,2022315,2022,53,Female,3129.79,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,20,2022318,2022,53,Male,3492.66,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,22,2022193,2022,57,Male,3810.18,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,25,2022314,2022,44,Female,1905.09,6,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,28,2022321,2022,49,Female,2404.04,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,32,2022322,2022,49,Male,2358.68,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,33,2022320,2022,44,Male,1542.21,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,39,2022311,2022,,Male,2449.4,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,41,2022323,2022,49,Male,2812.27,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,46,2022325,2022,56,Male,3538.02,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,51,2022192,2022,56,Male,3628.74,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,56,2022319,2022,54,Male,3084.43,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,59,2022324,2022,49,Female,2494.76,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,changed from duplicate 2022321,Chum
410129-C-22037,69,2022316,2022,49,Male,2267.96,,20220241,1020,Oregon (S. of 45 Deg 20 Min),44,-124.9,47,Yelloweye Rockfish,,Chum
410129-C-22037,5,2022504,2022,45,Female,1678.29,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,7,2022508,2022,48,Female,2086.52,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,14,2022195,2022,55,Male,3175.15,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,18,2022509,2022,57,Male,3583.38,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,19,2022510,2022,58,Female,3628.74,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,21,2022546,2022,46,Female,1678.29,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,26,2022197,2022,54,Male,2812.27,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,27,2022503,2022,48,Male,1995.81,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,29,2022501,2022,60,Male,4309.13,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,30,2022506,2022,55,Male,2721.55,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,31,2022502,2022,50,Female,2449.4,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,35,2022542,2022,52,Male,2902.99,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,36,2022511,2022,55,Male,3401.94,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,38,2022199,2022,52,Male,2812.27,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,40,2022196,2022,53,Female,2540.12,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,44,2022513,2022,51,Male,2948.35,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,47,2022545,2022,55,Male,3039.07,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,48,2022549,2022,54,Male,3311.22,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,50,2022538,2022,54,Male,2948.35,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,52,2022548,2022,55,Female,3583.38,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,54,2022539,2022,48,Female,2177.24,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,57,2022200,2022,53,Male,2948.35,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,58,2022505,2022,52,Male,2993.71,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,60,2022540,2022,45,Female,1678.29,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,62,2022541,2022,50,Male,2540.12,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,67,2022198,2022,55,Male,2948.35,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,68,2022547,2022,48,Male,2041.17,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,73,2022543,2022,53,Male,2721.55,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,74,2022507,2022,47,Male,2177.24,,20220242,1024,Oregon (S. of 45 Deg 20 Min),44.1667,-124.9,69,Yelloweye Rockfish,,Chum
410129-C-22037,23,2022527,2022,53,Female,3039.07,,20220245,1104,Oregon (S. of 45 Deg 20 Min),44.4998,-124.4333,38,Yelloweye Rockfish,,Chum
410129-C-22037,43,2022516,2022,50,Male,2449.4,,20220245,1104,Oregon (S. of 45 Deg 20 Min),44.4998,-124.4333,38,Yelloweye Rockfish,,Chum
410129-C-22031,1,2022520,2022,52,Female,2540.12,,20220295,1010,Oregon (S. of 45 Deg 20 Min),43.1667,-124.6667,79,Yelloweye Rockfish,have to be from 1010 added tag num to connect,Chum
410129-C-22031,2,2022519,2022,52,Male,2630.84,,20220295,1010,Oregon (S. of 45 Deg 20 Min),43.1667,-124.6667,79,Yelloweye Rockfish,have to be from 1010 added tag num to connect,Chum
410129-C-22031,3,2022518,2022,45,Male,1723.65,,20220295,1010,Oregon (S. of 45 Deg 20 Min),43.1667,-124.6667,79,Yelloweye Rockfish,have to be from 1010 added tag num to connect,Chum
410129-R-23001,7,2023564,2023,50,Male,2330,5,20230081,1072,Washington (incl. NW Oregon waters),47.5,-124.8833,93,Yelloweye Rockfish,,Chum
410129-R-23001,9,2023566,2023,53,Female,2685,5,20230081,1072,Washington (incl. NW Oregon waters),47.5,-124.8833,93,Yelloweye Rockfish,,Chum
410129-R-23001,22,2023563,2023,51,Male,2285,4,20230081,1072,Washington (incl. NW Oregon waters),47.5,-124.8833,93,Yelloweye Rockfish,,Chum
410129-R-23001,3,2023583,2023,64,Male,4690,4,20230088,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,83,Yelloweye Rockfish,,Chum
410129-R-23001,6,2023585,2023,57,Male,3035,4,20230088,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,83,Yelloweye Rockfish,,Chum
410129-R-23001,10,2023586,2023,50,Male,2295,5,20230088,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,83,Yelloweye Rockfish,,Chum
410129-R-23001,15,2023587,2023,49,Female,2425,2,20230088,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,83,Yelloweye Rockfish,,Chum
410129-R-23001,19,2023584,2023,48,Male,1860,1.2,20230088,1081,Washington (incl. NW Oregon waters),48.1667,-125.1333,83,Yelloweye Rockfish,,Chum
410129-R-23001,1,2023606,2023,60,Male,3800,5,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,2,2023594,2023,51,Male,2175,5,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,4,2023595,2023,57,Female,3060,5,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,5,2023589,2023,47,Female,1820,3.2,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,8,2023604,2023,56,Male,3295,5,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,11,2023607,2023,59,Male,3450,5,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,12,2023609,2023,37,Male,795,1.2,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,13,2023600,2023,50,Male,2275,5,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,14,2023597,2023,54,Female,2990,5,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,16,2023591,2023,46,Female,2025,2,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,17,2023608,2023,63,Male,4735,5,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,18,2023599,2023,52,Male,2480,5,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,20,2023603,2023,58,Male,3425,4,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,21,2023602,2023,52,Male,2490,4,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23001,23,2023598,2023,35,Male,745,1.1,20230089,1082,Washington (incl. NW Oregon waters),48.1667,-125.3833,61,Yelloweye Rockfish,,Chum
410129-R-23003,86,2023612,2023,49,Female,1945,4,20230570,1084,Washington (incl. NW Oregon waters),48.3333,-125.3833,67,Yelloweye Rockfish,,Chum
410129-R-23003,48,2023616,2023,50,Male,2120,1.1,20230571,1083,Washington (incl. NW Oregon waters),48.1667,-125.6333,93,Yelloweye Rockfish,,Chum
410129-R-23003,49,2023613,2023,61,Male,3855,2,20230571,1083,Washington (incl. NW Oregon waters),48.1667,-125.6333,93,Yelloweye Rockfish,,Chum
410129-R-23002,29,2023668,2023,56,Female,3280,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,35,2023665,2023,54,Female,3050,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,43,2023671,2023,55,Female,3025,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,changed from duplicate 2023761,Chum
410129-R-23002,46,2023653,2023,51,Male,2880,2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,47,2023643,2023,56,Female,2880,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,49,2023644,2023,44,Female,1450,2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,51,2023685,2023,59,Male,3370,2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,53,2023652,2023,47,Female,1725,4,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,54,2023677,2023,56,Female,3520,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,58,2023651,2023,60,Female,3755,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,59,2023684,2023,59,Male,3290,2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,60,2023681,2023,57,Male,3135,4,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,62,2023639,2023,59,Male,4200,2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,63,2023642,2023,59,Male,4000,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,64,2023662,2023,58,Female,3490,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,65,2023690,2023,58,Male,3700,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,66,2023680,2023,44,Male,1535,1.2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,67,2023663,2023,57,Male,3315,4,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,68,2023670,2023,61,Male,4265,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,70,2023654,2023,61,Female,4180,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,71,2023638,2023,55,Female,3260,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,72,2023661,2023,64,Male,5290,4,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,73,2023659,2023,57,Male,3360,4,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,75,2023689,2023,56,Male,3335,4,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,76,2023683,2023,56,Male,3305,4,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,78,2023672,2023,50,Male,2445,2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,22,2023645,2023,58,Male,3440,2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,30,2023637,2023,55,Male,3080,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,41,2023657,2023,59,Male,3845,2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,56,2023655,2023,52,Male,2805,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,58,2023667,2023,56,Male,3770,4,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,59,2023649,2023,58,Male,3605,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,60,2023646,2023,57,Male,3630,2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,61,2023641,2023,53,Male,3000,2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,62,2023660,2023,59,Male,3645,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,63,2023669,2023,54,Male,2750,2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,64,2023648,2023,57,Female,3685,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,65,2023675,2023,56,Male,3075,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,67,2023656,2023,55,Female,3015,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,68,2023666,2023,66,Female,5700,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,69,2023691,2023,58,Male,3500,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,70,2023692,2023,56,Male,2990,4,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,71,2023687,2023,59,Male,3700,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,72,2023640,2023,46,Male,1650,1.2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,73,2023658,2023,56,Female,3190,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,83,2023647,2023,52,Male,2930,2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,84,2023688,2023,51,Male,2405,2,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,87,2023664,2023,59,Male,3585,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,88,2023676,2023,56,Male,3135,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,89,2023686,2023,59,Female,4010,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,90,2023673,2023,51,Female,2420,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,91,2023678,2023,55,Male,3315,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23003,92,2023679,2023,43,Female,1500,5,20230573,1531,Washington (incl. NW Oregon waters),48.1683,-125.445,67,Yelloweye Rockfish,,Chum
410129-R-23002,15,2023715,2023,47,Male,1720,1.2,20230574,1534,Washington (incl. NW Oregon waters),48.21,-125.445,70,Yelloweye Rockfish,,Chum
410129-R-23002,21,2023720,2023,53,Male,2790,2,20230574,1534,Washington (incl. NW Oregon waters),48.21,-125.445,70,Yelloweye Rockfish,,Chum
410129-R-23002,30,2023714,2023,54,Male,2700,2,20230574,1534,Washington (incl. NW Oregon waters),48.21,-125.445,70,Yelloweye Rockfish,,Chum
410129-R-23003,31,2023716,2023,60,Female,4375,2,20230574,1534,Washington (incl. NW Oregon waters),48.21,-125.445,70,Yelloweye Rockfish,,Chum
410129-R-23003,51,2023721,2023,48,Female,2115,2,20230574,1534,Washington (incl. NW Oregon waters),48.21,-125.445,70,Yelloweye Rockfish,,Chum
410129-R-23003,54,2023717,2023,50,Male,2420,1.2,20230574,1534,Washington (incl. NW Oregon waters),48.21,-125.445,70,Yelloweye Rockfish,,Chum
410129-R-23003,76,2023722,2023,60,Male,4405,4,20230574,1534,Washington (incl. NW Oregon waters),48.21,-125.445,70,Yelloweye Rockfish,,Chum
410129-R-23003,79,2023719,2023,59,Male,3770,4,20230574,1534,Washington (incl. NW Oregon waters),48.21,-125.445,70,Yelloweye Rockfish,,Chum
410129-R-23003,80,2023718,2023,56,Female,3760,2,20230574,1534,Washington (incl. NW Oregon waters),48.21,-125.445,70,Yelloweye Rockfish,,Chum
410129-R-23003,82,2023723,2023,52,Female,2550,5,20230574,1534,Washington (incl. NW Oregon waters),48.21,-125.445,70,Yelloweye Rockfish,,Chum
410129-R-23002,14,2023738,2023,45,Female,1530,1.2,20230575,1533,Washington (incl. NW Oregon waters),48.21,-125.3833,57,Yelloweye Rockfish,,Chum
410129-R-23002,25,2023741,2023,54,Male,2965,2,20230576,1530,Washington (incl. NW Oregon waters),48.1683,-125.3217,97,Yelloweye Rockfish,,Chum
410129-R-23002,33,2023740,2023,63,Female,4840,5,20230576,1530,Washington (incl. NW Oregon waters),48.1683,-125.3217,97,Yelloweye Rockfish,,Chum
410129-R-23003,23,2023742,2023,50,Female,2340,2,20230576,1530,Washington (incl. NW Oregon waters),48.1683,-125.3217,97,Yelloweye Rockfish,,Chum
