RecFIN Year,RecFIN Month,RecFIN Week,Agency,District Name,RecFIN Mode Name,RecFIN Water_Area Name,RecFIN Subregion Name,RecFIN Trip Type Name,Species Name,Retained (# fish),Retained (mt),Released Alive (# fish),Released Alive (mt),Released Dead (# fish),Released Dead (mt),Total Mortality (# fish),Total Mortality (mt)
2014,7,30,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,13.272,0.04,20.398,0.061,20.398,0.061
2014,7,31,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0.542,0.002,0.458,0.001,0.458,0.001
2014,7,31,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,40.827,0.123,23.873,0.072,23.873,0.072
2014,7,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,26.04,0.078,20.62,0.062,20.62,0.062
2014,7,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,4.782,0.014,2.548,0.008,2.548,0.008
2014,8,32,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,9.667,0.029,8.273,0.025,8.273,0.025
2014,8,32,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,12.887,0.039,5.453,0.016,5.453,0.016
2014,8,33,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,1.98,0.006,1.98,0.006
2014,8,33,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0.78,0.002,0.22,0.001,0.22,0.001
2014,8,34,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,5.873,0.018,2.057,0.006,2.057,0.006
2014,8,35,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,8.84,0.027,3.5,0.011,3.5,0.011
2014,8,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,30.935,0.093,14.525,0.044,14.525,0.044
2014,8,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,1.97,0.006,1.26,0.004,1.26,0.004
2014,9,36,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,1.153,0.003,0.737,0.002,0.737,0.002
2014,9,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,4.612,0.014,2.948,0.009,2.948,0.009
2014,10,40,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,3.5,0.011,3.5,0.011
2014,10,41,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,3.34,0.01,3.34,0.01
2014,10,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,1.22,0.004,15.58,0.047,15.58,0.047
2014,10,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,3.037,0.009,1.663,0.005,1.663,0.005
2014,4,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,2.202,0.007,2.288,0.007,2.288,0.007
2014,5,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,17.952,0.054,16.418,0.049,16.418,0.049
2014,5,-,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,1.157,0.003,1.473,0.004,1.473,0.004
2014,6,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,8.592,0.026,8.848,0.027,8.848,0.027
2014,9,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,1.937,0.006,1.763,0.005,1.763,0.005
2015,4,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,0.88,0.003,1.12,0.003,1.12,0.003
2015,4,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,14.366,0.043,11.504,0.035,11.504,0.035
2015,5,18,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,3.87,0.011,3.87,0.011
2015,5,18,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,1.711,0.005,33.289,0.094,33.289,0.094
2015,5,19,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,5.05,0.014,5.05,0.014
2015,5,19,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,1.998,0.006,24.983,0.07,24.983,0.07
2015,5,20,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,2.671,0.008,3.399,0.01,3.399,0.01
2015,5,22,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0.88,0.002,1.12,0.003,1.12,0.003
2015,5,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,34.544,0.097,32.456,0.092,32.456,0.092
2015,5,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,0.842,0.002,0.238,0.001,0.238,0.001
2015,6,24,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,2.904,0.008,1.856,0.005,1.856,0.005
2015,6,25,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,6.283,0.018,7.997,0.023,7.997,0.023
2015,6,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,15.355,0.043,17.656,0.05,17.656,0.05
2015,7,27,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,6.64,0.019,5.36,0.015,5.36,0.015
2015,7,29,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,2.2,0.006,2.8,0.008,2.8,0.008
2015,7,30,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,5.437,0.015,8.503,0.024,8.503,0.024
2015,7,31,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,1.56,0.004,0.44,0.001,0.44,0.001
2015,7,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,15.777,0.044,33.343,0.094,33.343,0.094
2015,8,32,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,2.254,0.006,22.436,0.063,22.436,0.063
2015,8,32,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,10.053,0.028,17.347,0.049,17.347,0.049
2015,8,33,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,9.461,0.027,2.669,0.007,2.669,0.007
2015,8,33,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,1.641,0.005,2.089,0.006,2.089,0.006
2015,8,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,4.807,0.014,8.573,0.024,8.573,0.024
2015,9,36,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,8.15,0.023,8.15,0.023
2015,9,37,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,2.707,0.008,2.673,0.008,2.673,0.008
2015,9,38,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,2.234,0.006,1.986,0.006,1.986,0.006
2015,9,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,15.255,0.043,12.005,0.034,12.005,0.034
2015,9,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,1.769,0.005,2.251,0.006,2.251,0.006
2015,10,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,5.722,0.016,3.658,0.01,3.658,0.01
2015,3,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,0.805,0.002,0.515,0.002,0.515,0.002
2015,4,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,20.767,0.063,41.103,0.124,41.103,0.124
2015,4,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,3.336,0.01,4.354,0.013,4.354,0.013
2015,5,20,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,1.22,0.003,7.78,0.022,7.78,0.022
2015,5,20,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,106.861,0.301,288.059,0.812,288.059,0.812
2015,5,20,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,9.391,0.026,4.129,0.012,4.129,0.012
2015,5,21,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,18.376,0.052,175.383,0.495,175.383,0.495
2015,5,21,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,3.38,0.01,3.38,0.01
2015,5,21,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,3,0.008,3,0.008
2015,5,22,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0.897,0.003,0.253,0.001,0.253,0.001
2015,5,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,5.56,0.016,6.73,0.019,6.73,0.019
2015,5,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,113.187,0.319,62.323,0.176,62.323,0.176
2015,6,23,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,1.769,0.005,1.131,0.003,1.131,0.003
2015,6,25,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,1.22,0.003,0.78,0.002,0.78,0.002
2015,6,25,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,1.2,0.003,1.2,0.003
2015,6,26,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,11.593,0.033,6.997,0.02,6.997,0.02
2015,6,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,8.403,0.024,3.817,0.011,3.817,0.011
2015,7,27,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,10.818,0.03,5.912,0.017,5.912,0.017
2015,7,28,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,3.003,0.008,2.717,0.008,2.717,0.008
2015,7,29,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0.61,0.002,0.39,0.001,0.39,0.001
2015,7,29,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,4.612,0.013,2.948,0.008,2.948,0.008
2015,7,30,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,5.887,0.017,6.154,0.017,6.154,0.017
2015,7,31,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,6.034,0.017,2.806,0.008,2.806,0.008
2015,7,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,4.064,0.011,1.146,0.003,1.146,0.003
2015,7,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,2.403,0.007,1.537,0.004,1.537,0.004
2015,8,32,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,1.303,0.004,0.367,0.001,0.367,0.001
2015,8,32,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,4.922,0.014,1.388,0.004,1.388,0.004
2015,8,34,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0.927,0.003,0.593,0.002,0.593,0.002
2015,8,35,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,1.771,0.005,0.499,0.001,0.499,0.001
2015,8,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,0.872,0.002,0.558,0.002,0.558,0.002
2015,8,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,2.26,0.006,9.615,0.027,5.075,0.014,7.335,0.021
2015,9,36,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,3.034,0.009,0.856,0.002,0.856,0.002
2015,9,37,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,2.67,0.007,2.67,0.007
2015,9,37,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0.585,0.002,6.075,0.017,6.075,0.017
2015,9,39,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,1.76,0.005,2.24,0.006,2.24,0.006
2015,9,39,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,2.208,0.006,1.412,0.004,1.412,0.004
2015,9,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,2.702,0.008,5.948,0.017,5.948,0.017
2015,9,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,13.161,0.037,11.039,0.031,11.039,0.031
2015,10,40,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,1.386,0.004,1.764,0.005,1.764,0.005
2015,10,40,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,1.32,0.004,1.68,0.005,1.68,0.005
2015,10,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,7.811,0.022,8.949,0.025,8.949,0.025
2015,10,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,1.006,0.003,0.284,0.001,0.284,0.001
2015,5,18,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,2,0.006,2,0.006
2015,5,18,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,1.06,0.003,1.06,0.003
2015,5,22,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,1.65,0.005,1.65,0.005
2015,5,-,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,1.36,0.004,0.87,0.002,0.87,0.002
2015,5,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,17.525,0.049,13.085,0.037,13.085,0.037
2015,6,25,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0.849,0.002,1.081,0.003,1.081,0.003
2015,6,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,3.05,0.009,7.76,0.022,7.76,0.022
2015,7,-,W,Wa Southern Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,1.466,0.004,0.414,0.001,0.414,0.001
2015,7,-,W,Wa Southern Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,0.88,0.002,1.12,0.003,1.12,0.003
2016,3,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,3.336,0.009,3.504,0.01,3.504,0.01
2016,3,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,1.324,0.004,0.846,0.002,0.846,0.002
2016,4,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,1.49,0.004,1.51,0.004,1.51,0.004
2016,4,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,20.87,0.059,20.38,0.057,20.38,0.057
2016,5,18,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,3.709,0.01,80.551,0.226,80.551,0.226
2016,5,18,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,10,0.028,10,0.028
2016,5,19,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,1.76,0.005,4.24,0.012,4.24,0.012
2016,5,19,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,3.35,0.009,3.35,0.009
2016,5,20,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,11.54,0.032,11.54,0.032
2016,5,20,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Halibut,Yelloweye Rockfish,0,0,3.96,0.011,14.04,0.039,14.04,0.039
2016,5,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,5.645,0.016,4.755,0.013,4.755,0.013
2016,5,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,3.765,0.011,2.686,0.008,2.686,0.008
2016,6,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,11.364,0.032,10.106,0.028,10.106,0.028
2016,6,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,38.33,0.108,63.67,0.179,63.67,0.179
2016,7,27,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,3.058,0.009,17.652,0.05,17.652,0.05
2016,7,27,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,5.513,0.015,7.017,0.02,7.017,0.02
2016,7,28,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,0.849,0.002,4.931,0.014,4.931,0.014
2016,7,28,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,4.226,0.012,13.904,0.039,13.904,0.039
2016,7,29,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,4.62,0.013,19.71,0.055,19.71,0.055
2016,7,29,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,2.565,0.007,7.335,0.021,7.335,0.021
2016,7,30,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,8.112,0.023,16.548,0.046,16.548,0.046
2016,7,30,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,3.529,0.01,9.821,0.028,9.821,0.028
2016,7,31,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,4.4,0.012,5.6,0.016,5.6,0.016
2016,7,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,12.148,0.034,15.292,0.043,15.292,0.043
2016,7,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,8.909,0.025,24.891,0.07,24.891,0.07
2016,8,32,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,6.71,0.019,10.29,0.029,10.29,0.029
2016,8,33,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Salmon,Yelloweye Rockfish,0,0,4.013,0.011,5.107,0.014,5.107,0.014
2016,8,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,0,0,1.99,0.006,1.99,0.006
2016,8,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,5.218,0.015,8.092,0.023,8.092,0.023
2016,9,-,W,Wa Central Coast,Private/Rental Boats,Ocean,Southern Washington,Highly Migratory,Yelloweye Rockfish,0,0,0,0,4.67,0.013,4.67,0.013
2016,9,-,W,Wa Central Coast,Party/Charter Boats,Ocean,Southern Washington,Bottomfish,Yelloweye Rockfish,0,0,9.127,0.026,6.323,0.018,6.323,0.018
2016,3,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,3.814,0.011,15.146,0.043,15.146,0.043
2016,4,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,2.84,0.008,33.467,0.094,57.783,0.162,60.623,0.17
2016,4,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,4.27,0.012,6.23,0.017,6.23,0.017
2016,5,19,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,0.471,0.001,32.269,0.091,32.269,0.091
2016,5,20,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,59.875,0.168,298.975,0.84,298.975,0.84
2016,5,20,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,2.1,0.006,14.4,0.04,14.4,0.04
2016,5,22,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,0.78,0.002,1.22,0.003,1.22,0.003
2016,5,22,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,2.782,0.008,15.448,0.043,15.448,0.043
2016,5,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,93.048,0.261,51.452,0.144,51.452,0.144
2016,5,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,2.239,0.006,11.561,0.032,11.561,0.032
2016,6,24,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,3.66,0.01,3.34,0.009,3.34,0.009
2016,6,24,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,32.314,0.091,57.646,0.162,57.646,0.162
2016,6,26,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,17.88,0.05,17.88,0.05
2016,6,26,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Halibut,Yelloweye Rockfish,0,0,0,0,6.67,0.019,6.67,0.019
2016,6,-,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,8.848,0.025,5.292,0.015,5.292,0.015
2016,6,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,2.2,0.006,25.116,0.071,12.504,0.035,14.704,0.041
2016,7,27,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,10.586,0.03,9.834,0.028,9.834,0.028
2016,7,28,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,5.101,0.014,2.239,0.006,2.239,0.006
2016,7,29,W,Wa Northern Coast,Party/Charter Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0.714,0.002,0.456,0.001,0.456,0.001
2016,7,31,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Salmon,Yelloweye Rockfish,0,0,0,0,2.76,0.008,2.76,0.008
2016,7,-,W,Wa Northern Coast,Private/Rental Boats,Ocean,Northern Washington,Bottomfish,Yelloweye Rockfish,0,0,14.677,0.041,9.094,0.026,9.094,0.026
